Date,Close,High,Low,Open,Volume,RSI,SMA_20,SMA_50,MACD,MACD_SIGNAL
2023-05-08,171.1824188232422,171.52774960942492,169.81098679048802,170.17603958076435,55962800,67.55627444088327,164.37753372192384,158.13564178466797,2.8933656338363107,2.650173684186802
2023-05-09,169.4755096435547,171.22185523763014,169.30778230115573,170.73841026688106,45326900,62.80904246499523,164.9187057495117,158.60627014160156,2.927868890235459,2.7057127253965336
2023-05-10,171.24160766601562,171.70533067690712,169.60377809797177,170.70882753380215,53724500,65.50964978660086,165.58271636962888,159.12228424072268,3.062420641169183,2.7770543085510635
2023-05-11,171.42904663085938,172.2578222934666,169.8701504721675,171.52771685234399,49514700,65.79354748629711,165.98674545288085,159.68348602294924,3.1478916951797657,2.851221785876804
2023-05-12,170.50033569335938,171.97245613352067,168.94915782664347,171.5377307421917,45533100,63.02542429387524,166.36160583496093,160.21427337646486,3.1048975835620922,2.9019569454138616
2023-05-15,170.00634765625,171.13267487374878,169.4135375098661,171.0832715155854,37266700,61.54223717536621,166.7107795715332,160.6341494750977,2.9964228369291277,2.9208501237169147
2023-05-16,170.00634765625,171.0635071571624,169.73958158279842,169.92730529834625,42110300,61.542237175366225,166.99878005981446,160.99877288818362,2.877288231026597,2.9121377451788515
2023-05-17,170.61888122558594,170.85599318757124,168.37610177183038,169.6506388706453,57951600,62.80114117577114,167.26018295288085,161.41965179443363,2.8000226196137987,2.8897147200658413
2023-05-18,172.9506072998047,173.13833101906644,170.51022910097907,170.92519018134206,65496700,67.20245424330429,167.6865188598633,161.86210418701174,2.8935844328934195,2.890488662631357
2023-05-19,173.0592803955078,174.27452457823847,172.84191768629904,174.27452457823847,55809500,67.39607491561395,168.19869918823244,162.35172088623048,2.942581605543012,2.900907251213688
2023-05-22,172.1107940673828,172.61468722054929,171.3697889134683,171.89343134950482,43570900,63.852960825698176,168.64816207885744,162.86360961914065,2.871773283232386,2.895080457617428
2023-05-23,169.50244140625,171.300620989034,169.22580071286586,171.05361929309908,50747300,55.25077491929816,169.04416580200194,163.28445770263673,2.5754961998133865,2.83116360605662
2023-05-24,169.7790985107422,170.35214430979713,168.4749372695529,169.03809335131075,45143500,55.928949315781935,169.45449523925782,163.66900543212893,2.3360894083213566,2.7321487665095674
2023-05-25,170.91529846191406,171.81437317497037,169.63088663153601,170.34225271987503,56058300,58.697364708686266,169.6922393798828,164.06838348388672,2.2125349164103056,2.628225996489715
2023-05-26,173.32601928710938,173.66195304430255,171.03385143516303,171.24133948884744,54835000,63.88158420295102,169.98786926269528,164.45954010009768,2.2828271049125703,2.5591462181742863
2023-05-30,175.17364501953125,176.8433792702781,174.45240412702898,174.8377262559867,55964400,67.27216898462137,170.38032073974608,164.90442291259768,2.45927315598459,2.539171605736347
2023-05-31,175.12420654296875,177.19902686801004,174.64007778024913,175.20324889662425,99625300,67.09068266783378,170.8220993041992,165.3009576416016,2.565544649081829,2.544446214405444
2023-06-01,177.93014526367188,177.95978426232014,174.8080400825605,175.56880955803746,68901800,71.7491012645916,171.45794601440429,165.71651336669922,2.843404381802884,2.6042378478849324
2023-06-02,178.77981567382812,179.59986307293,177.11008187963884,178.8588580217184,61996900,72.99565301391014,172.21816635131836,166.17767517089842,3.096477260593389,2.702685730426624
2023-06-05,177.42625427246094,182.7318457046313,175.90471543246178,180.43967788018574,121946500,67.85880845480862,172.52690505981445,166.59005981445313,3.1514898343447157,2.7924465512102423
2023-06-06,177.06072998046875,177.95980483638854,175.30206376122024,177.81160982601426,64848400,66.49789566720472,172.8208206176758,166.96908630371095,3.129517806619532,2.8598608022921006
2023-06-07,175.68739318847656,179.03673595726826,175.19338974130497,176.2999526387169,61944600,61.506834041232956,173.13141479492185,167.35951934814454,2.967085302269993,2.8813057022876793
2023-06-08,178.4044189453125,178.6711699623807,175.33171678380066,175.76642717021195,50214900,66.81377511729912,173.4895553588867,167.81672576904296,3.0227532261623082,2.909595207062605
2023-06-09,178.7897186279297,180.04447641965535,178.46367457216073,179.3232356709596,48900000,67.49809480058765,173.85758895874022,168.2200714111328,3.062656523253537,2.9402074703007917
2023-06-12,181.5857391357422,181.68454583299638,178.79956816744163,179.0959731834188,54274900,72.00884148318487,174.41185913085937,168.6479620361328,3.282062092557908,3.008578394752215
2023-06-13,181.1115264892578,181.94144859403625,180.2519653861507,180.6076484418825,54929100,70.22863127897689,174.96711807250975,169.01624694824218,3.378729696794096,3.082608655160591
2023-06-14,181.7438507080078,182.1785761189824,179.8370047903456,181.17080494588566,57462900,71.249301015166,175.55399322509766,169.37211761474612,3.4664041996510093,3.159367764058675
2023-06-15,183.7791748046875,184.28306801815378,181.57592343794417,181.75377253557645,65433200,74.30313246629116,176.21200790405274,169.77935028076172,3.6579539039076394,3.2590849920284684
2023-06-16,182.7022247314453,184.7474061455162,182.0600263098281,184.49051471623886,101256200,70.06251536695441,176.69958877563477,170.20194458007813,3.680431826996397,3.3433543590220545
2023-06-20,182.7911376953125,183.86807659469073,182.19834264439277,182.19834264439277,49799100,70.2136601903698,177.186181640625,170.6085577392578,3.6631932644029916,3.407322140098242
2023-06-21,181.75375366210938,183.18636063386023,180.40017397466633,182.68246747271866,49515700,66.0252683946038,177.6683296203613,171.04632049560547,3.5251871940312185,3.4308951508848375
2023-06-22,184.75726318359375,184.8066665365007,181.46719888037438,181.53636658960147,51245300,71.35337894657212,178.43107070922852,171.56842437744137,3.61648590763005,3.4680133022338806
2023-06-23,184.44113159179688,185.3105825386594,182.79116178184807,183.32469398134634,53117000,70.10713522840456,179.16417236328124,172.09801910400387,3.621584249621094,3.498727491711324
2023-06-26,183.0480194091797,185.79467703737228,183.0084906957425,184.5893075659166,48088700,64.74089611986565,179.77080841064452,172.49201019287105,3.4731756055634833,3.493617114481756
2023-06-27,185.80455017089844,186.13059421306954,183.44321460104132,183.66057729582204,50730800,69.68538390532494,180.39473495483395,172.94803863525385,3.5372148699225363,3.502336665569912
2023-06-28,186.9803009033203,187.62249934110088,185.350095591546,185.67612459327006,51216800,71.51992825403009,180.98506774902344,173.4271871948242,3.640870022990498,3.5300433370540296
2023-06-29,187.31622314453125,187.7904773075337,186.67402469467498,186.8123450566035,46347300,72.04053899240351,181.59466857910158,173.8885848999023,3.7073871448014017,3.565512098603504
2023-06-30,191.6436767578125,192.14755478947328,188.9661717445866,189.33174450555188,85213200,77.69667663344703,182.2803451538086,174.41364196777337,4.062462247623813,3.664902128407566
2023-07-03,190.15179443359375,191.55476227365418,189.46017761633829,191.4559555638213,31458200,72.26881301879915,182.8489440917969,174.92820007324212,4.175348570152465,3.766991416756546
2023-07-05,189.0353546142578,190.66555990536892,188.33386310926684,189.27248168829453,46920300,68.41690976463042,183.42939910888677,175.45259368896478,4.127149223922714,3.83902297818978
2023-07-06,189.5095672607422,189.71705530606508,186.93086910885413,187.56319280899058,45094300,69.16860216836652,184.0518409729004,175.98035430908197,4.080182092847792,3.887254801121383
2023-07-07,188.39312744140625,190.35926638037827,187.95841711755844,189.11438325252212,46815000,65.23224297033822,184.68712768554687,176.51656951904292,3.907825955074543,3.8913690319120153
2023-07-10,186.3479766845703,187.71143099184326,184.79679865953796,186.9901751208951,59922200,58.64789404926665,185.08430557250978,177.0120788574218,3.565109536557884,3.826117132841189
2023-07-11,185.82432556152344,187.0296950947768,184.3620796809065,186.8913747422291,46638100,57.05977884034141,185.43603591918946,177.405357055664,3.214198753983453,3.703733457069642
2023-07-12,187.49404907226562,189.4008949030878,186.2096372553674,187.4051170053163,60750200,60.712920666950914,185.73145141601563,177.80696960449214,3.0358369251426325,3.5701541506842402
2023-07-13,188.25482177734375,188.897035286273,187.5039419858172,188.2153081360164,41342300,62.2872149063172,186.08861618041993,178.22557373046868,2.922186740271968,3.440560668601786
2023-07-14,188.40301513671875,188.88712881002033,187.35573036289856,187.948525384943,41616200,62.6015897652386,186.42157440185548,178.66786132812493,2.811664991730595,3.3147815332275483
2023-07-17,191.6634521484375,191.9894962144421,189.5095893997432,189.598506397075,50520200,68.76987773126876,186.815788269043,179.1968661499023,2.953123953304157,3.2424500172428705
2023-07-18,191.4065399169922,191.9993499863452,190.11225351055063,191.03110761046918,48288200,67.82065715673781,187.25100402832032,179.7534887695312,3.009805366805722,3.195921087155441
2023-07-19,192.76011657714844,195.85256735078863,190.33948805911442,190.784103142532,80507300,70.15778617629752,187.74945297241212,180.1836614990234,3.1278917307090808,3.182315215866169
2023-07-20,190.81373596191406,194.11367467272564,190.19128692590516,192.7502206227197,59581200,63.06490242421584,188.20245208740232,180.57628784179687,3.029497217672116,3.151751616227359
2023-07-21,189.63803100585938,192.63169045749675,188.93653953192955,191.77212935032986,71951700,59.17330376747343,188.4464904785156,180.97953826904296,2.8240948851211556,3.0862202700061183
2023-07-24,190.43833923339844,192.57243785933966,189.94433575938186,191.09042743728986,45377800,60.940211300766556,188.7463508605957,181.3634729003906,2.6948259659733083,3.0079414091995567
2023-07-25,191.29788208007812,192.10805493602857,190.60628029804008,191.01136672601527,37283200,62.80221931754107,189.15884399414062,181.760849609375,2.6314041513792006,2.9326339576354856
2023-07-26,192.1673126220703,193.29363971255637,191.00147189498233,191.34726521155525,47471900,64.6384811722435,189.4769821166992,182.19418914794917,2.621083466356083,2.8703238593796057
2023-07-27,190.90267944335938,194.83494237556206,190.24071668140024,193.66910156142774,47460200,59.998935136246885,189.6731010437012,182.6121157836914,2.4822451437045743,2.7927081162446
2023-07-28,193.4813690185547,194.2717774555962,191.81163515269853,192.33527753863382,48291400,65.44534242266838,189.98135833740236,183.0816162109375,2.5508884166432892,2.7443441763243377
2023-07-31,194.0939483642578,194.13347708185938,192.91821776612247,193.70862628447964,38824100,66.60845834562537,190.10387191772463,183.55111755371095,2.6244655336554104,2.7203684477905523
2023-08-01,193.2640380859375,194.37060103419574,192.93799398672795,193.8864872822275,35175100,63.49044304333786,190.25948410034184,183.95738616943356,2.5859993149965135,2.693494621231745
2023-08-02,190.27037048339844,192.83917937620112,189.54912966810338,192.7008590133255,50389300,53.72137570221356,190.32123489379882,184.30160797119143,2.287580795730804,2.612311856131557
2023-08-03,188.8772735595703,190.06287880115997,188.40303447809214,189.2724853572926,61235200,49.87550654814334,190.28962020874027,184.63693756103515,1.9165775767901323,2.473165000263272
2023-08-04,179.80735778808594,185.13271368389906,179.73819007769725,183.295020485719,115956800,33.20733385636934,189.86033172607426,184.8430358886719,0.8805381548032187,2.1546396311712614
2023-08-07,176.70504760742188,180.93371611312844,175.22303719441848,179.94570917112617,97576100,29.56749728041938,189.37818527221683,184.98155487060546,-0.1886860011062197,1.6859745047157653
2023-08-08,177.64366149902344,178.10802599478308,175.45028475439412,177.53498012606286,67823000,31.996162968223185,188.96915206909182,185.11612213134765,-0.9493717843137119,1.15890524690987
2023-08-09,176.05291748046875,178.76004620834635,174.88706172714433,178.7007682180696,60378500,30.101710161378975,188.39709548950196,185.17066009521486,-1.661428581363083,0.5948384812552794
2023-08-10,175.8355712890625,178.58222898523437,175.47001359754938,177.3274561288203,54686900,29.841726381484552,187.7761329650879,185.18389862060545,-2.217712336982771,0.0323283176076693
2023-08-11,175.89492797851562,176.71608281179377,174.6681548123879,175.4299516016464,52036700,30.019486580569446,187.15072860717774,185.1993130493164,-2.623539106620342,-0.49884516723793304
2023-08-14,177.54714965820312,177.77469387045335,175.42005736478495,176.0730260741773,43675600,34.95944403170337,186.444913482666,185.19165313720706,-2.779795511727457,-0.9550352361358379
2023-08-15,175.55856323242188,177.56692432110017,175.1628328578025,176.9733287591711,43622600,32.0288957110202,185.6525146484375,185.12722808837887,-3.029173714802738,-1.369862931869218
2023-08-16,174.68795776367188,176.63694575843348,174.61869664349865,175.24198634047178,46964900,30.81115735648558,184.74890670776367,185.07246215820308,-3.259485008567651,-1.7477873472089045
2023-08-17,172.1453399658203,175.6179215615527,171.6308784010705,175.25187020963352,66062900,27.52029661170926,183.81548690795898,184.97415435791012,-3.6056131113908236,-2.1193525000452884
2023-08-18,172.630126953125,173.23362560342792,170.12709527960956,170.46346761685473,61172200,29.07572826593261,182.96509170532227,184.9130090332031,-3.7970340236024356,-2.4548888047567177
2023-08-21,173.96571350097656,174.2526308376999,171.88810651020768,173.2039318191006,46311900,33.3212194169093,182.14146041870117,184.82423492431639,-3.797194113129308,-2.723349866431236
2023-08-22,175.3408966064453,175.78609702554508,174.37134667878323,175.17271045239184,42038900,37.471560781209696,181.34361114501954,184.7552584838867,-3.644345455620055,-2.907548984269
2023-08-23,179.189453125,179.61487764306722,176.4291981302873,176.61717535249278,52722800,47.348625645206084,180.69471817016603,184.70733276367187,-3.1760538739760307,-2.961249962210406
2023-08-24,174.49998474121094,179.16967585239115,174.13391827576947,178.74425133745834,54945800,39.21920602090531,179.8745834350586,184.5751019287109,-3.147053060010478,-2.9984105817704205
2023-08-25,176.70620727539062,177.2404448053197,173.9459523611551,175.4893219988908,51449600,44.08332191529243,179.0358253479004,184.47434906005853,-2.9124728120401073,-2.981223027824358
2023-08-28,178.26937866210938,178.66510907128173,176.64685983066678,178.17043851174256,43820700,47.30127436468513,178.244596862793,184.36415313720696,-2.570796862558211,-2.8991377947711285
2023-08-29,182.157470703125,182.92915552039761,177.58671984756458,177.78458503986462,53003900,54.33992632559783,177.68926849365235,184.35325805664056,-1.9636440115434368,-2.7120390381255906
2023-08-30,185.64984130859375,185.84772159478027,182.77087033679462,182.9687355268348,60813900,59.564178361185675,177.4582420349121,184.41043212890617,-1.1869830798387113,-2.4070278464682144
2023-08-31,185.86749267578125,187.10416895130786,185.48165028166278,185.8378136528603,60794500,59.87232488305198,177.30775299072266,184.49270690917965,-0.54759867294581,-2.0351420117637335
2023-09-01,187.4405517578125,187.89564016216337,186.27312153245367,187.47023078000296,45766500,62.11919767396674,177.68941268920895,184.54637268066404,0.0850701614821503,-1.6110995771145569
2023-09-05,187.67799377441406,187.9550080601447,185.6102746073009,186.27313129788112,45280000,62.46087476078837,178.23805999755857,184.61110992431637,0.5987226551761751,-1.1691351306564106
2023-09-06,180.96035766601562,186.83704535292617,179.5357042757167,186.39182984634905,81755800,48.99603452989047,178.40389480590818,184.5693566894531,0.458454091386983,-0.843617286247732
2023-09-07,175.66738891601562,176.31046963604499,171.69023379276553,173.312752460059,112488800,41.419574828131864,178.3846183776855,184.36661346435542,-0.07889860493091305,-0.6906735499843683
2023-09-08,176.28076171875,178.31881673909905,175.89491935539235,176.44896296342043,65551300,42.52866420555639,178.40687789916993,184.15262268066405,-0.45007227613072587,-0.6425532952136398
2023-09-11,177.44818115234375,178.37816399656032,175.44970834431305,178.1506198206809,58953100,44.675594141487394,178.48454055786132,183.9552618408203,-0.6426213540076446,-0.6425669069724408
2023-09-12,174.42083740234375,178.21001559327632,172.95661681425068,177.57683789873767,90370200,40.45513467649751,178.32822494506837,183.61080505371095,-1.0276530805037112,-0.719584141678695
2023-09-13,172.35308837890625,175.41014819975618,172.12552909799857,174.6285604188278,84267900,37.826635293857564,178.16795120239257,183.25483093261718,-1.4825536079129904,-0.8721780349255541
2023-09-14,173.8667755126953,174.22293884118037,171.72979554178494,172.1453169089935,60895800,40.85610841516433,178.12689208984375,182.95145935058594,-1.7013119864309658,-1.0380048252266365
2023-09-15,173.14454650878906,174.61866989320765,171.96724351151664,174.59887884816905,109259500,39.85817036817185,178.17685241699218,182.6241589355469,-1.9109294173599949,-1.2125897436533082
2023-09-18,176.07301330566406,177.46798769380123,174.2921965438023,174.59888982853914,67257600,45.654586342806354,178.34899673461916,182.37775665283203,-1.8197727379398998,-1.3340263425106267
2023-09-19,177.16131591796875,177.71534451200176,175.24199179139225,175.62783421196144,51826900,47.67296697410451,178.50877685546877,182.19402343750002,-1.6407993734475212,-1.3953809486980056
2023-09-20,173.6194610595703,177.78457830053213,173.5304088946865,177.3492658362857,58436200,42.18217587155318,178.42270507812503,181.949926147461,-1.7644206364274737,-1.4691888862438993
2023-09-21,172.07606506347656,174.42081339229338,172.00681904661934,172.6894667209782,63149100,40.01914915806349,178.06703567504886,181.6415664672852,-1.9642874531351708,-1.5682085996221535
2023-09-22,172.9269256591797,175.19252525078977,172.19482290064929,172.80820955696336,56725400,41.79124394845299,177.98838272094727,181.33500854492192,-2.0306183024297297,-1.660690540183669
2023-09-25,174.20315551757812,175.08366835534056,172.2937196425223,172.34318970903263,46172700,44.44261957729618,177.86323013305665,181.05101135253912,-1.9576384571622896,-1.7200801235793932
2023-09-26,170.12710571289062,173.33256128157663,169.8303003575296,172.95662192119033,64588900,38.42299483802597,177.4561164855957,180.62028442382817,-2.2033062157208576,-1.816725342007686
2023-09-27,168.6133575439453,171.19553782333026,167.24807740616436,170.78001646868876,66921800,36.44853338770711,176.7789108276367,180.16442077636725,-2.4914268922769622,-1.9516656520615414
2023-09-28,168.87060546875,170.19631868961176,165.83332157268651,167.53498917707262,56294400,37.04064104360427,175.93994903564453,179.68663055419927,-2.6682489338418804,-2.0949823084176096
2023-09-29,169.38507080078125,171.22524557281096,168.52433390834895,170.18643455541363,51861100,38.27914095252581,175.1158279418945,179.2580572509766,-2.73533735662852,-2.223053318059792
2023-10-02,171.89796447753906,172.44210493827921,169.10801616764005,169.39493345427695,52164500,44.06686149102103,174.33869857788085,178.90325592041017,-2.556268820704304,-2.2896964185886945
2023-10-03,170.5623779296875,171.77927819729268,168.99923247491208,170.42387079713225,49594600,41.82213026844483,173.48291778564453,178.50573669433595,-2.493384207250898,-2.3304339763211352
2023-10-04,171.8089599609375,172.3531005247124,169.14763028223018,169.26634637027362,53020300,44.65585350118122,173.02534790039064,178.11595825195312,-2.316258559377161,-2.3275988929323406
2023-10-05,173.045654296875,173.5798918450903,170.83941278902026,171.93758200671277,48527900,47.3934271892942,172.8942611694336,177.73352508544923,-2.052435115476783,-2.2725661374412294
2023-10-06,175.59814453125,176.092815045354,171.33407201891083,171.94747372177912,57266700,52.604397221773944,172.86013031005862,177.42743438720706,-1.6187288075080914,-2.141798671454602
2023-10-09,177.0821533203125,177.1415113656987,173.92615307401468,174.9253820623563,42390800,55.37223582908773,172.84182891845705,177.09945007324217,-1.1421008986329468,-1.941859116890271
2023-10-10,176.48854064941406,177.80436599291428,176.05322819338144,176.20163840129018,43698000,54.01343475973842,172.9452140808106,176.74734191894527,-0.8030127967809619,-1.7140898528684092
2023-10-11,177.88351440429688,177.9329844734106,175.70696722860302,176.300562769531,47551100,56.70234178383118,173.22173538208008,176.4397314453125,-0.41691437987745417,-1.4546547582702183
2023-10-12,178.7838134765625,180.39642899359671,177.13160077070958,178.1506358590928,56743100,58.39322762889641,173.46758728027345,176.21000030517578,-0.03784572975945366,-1.1712929525680653
2023-10-13,176.94366455078125,179.9908219020002,176.24122571645097,179.48626336769357,51427100,53.77102432493267,173.65754318237308,175.97132812499999,0.11278416135053249,-0.9144775297843458
2023-10-16,176.81500244140625,177.1711657603602,174.6285524646888,174.86599970937266,52517000,53.45243119697412,173.69464263916018,175.91148101806638,0.21925009966207654,-0.6877320038950614
2023-10-17,175.26174926757812,176.51821654411026,172.93680701299223,174.7670787756051,57549400,49.629436430491,173.59966430664062,175.8826150512695,0.17625877137103885,-0.5149338488418413
2023-10-18,173.96571350097656,175.68717223288098,173.2434988158149,173.70849028197048,54764400,46.63245572196241,173.61697692871093,175.80905609130858,0.03717999122753213,-0.40451108082796666
2023-10-19,173.58978271484375,175.9444040866048,173.32265641144056,174.16358722416024,59302900,45.769094548271056,173.6926628112793,175.75979339599607,-0.1021973492741779,-0.34404833451720895
2023-10-20,171.03729248046875,173.55021220691836,170.79984518424126,173.44138408316581,64244000,40.311801071993976,173.59818115234373,175.6638278198242,-0.41384893275954937,-0.35800845416567706
2023-10-23,171.15602111816406,172.15525025770881,168.11873650303747,169.0883017115462,55980100,40.666192562508705,173.44582443237303,175.56904968261713,-0.6438329437908124,-0.41517335209070416
2023-10-24,171.59129333496094,171.81883752196748,169.6224994494151,171.20545097606092,43816600,42.02520728424874,173.51903381347657,175.44993255615233,-0.7819601494549602,-0.4885307115635554
2023-10-25,169.27626037597656,171.21536038795298,168.83104482476435,170.04794519039626,57157000,37.151303870464375,173.55217895507815,175.32428649902343,-1.065943237236695,-0.6040132166981833
2023-10-26,165.1111297607422,169.55327657792432,163.90413245355498,168.55403244057868,70625300,30.334766235047,173.36420516967775,175.13274993896488,-1.608550739850898,-0.8049207213287263
2023-10-27,166.42694091796875,167.1590586780216,165.05175755916278,165.13090664912622,58499100,34.427922657327564,173.21629867553713,175.0183819580078,-1.910374522919767,-1.0260114816469343
2023-10-30,168.474853515625,169.34547832959018,167.0699912633637,167.21840145454993,51131000,40.3064949040367,173.04514312744143,174.93527648925777,-1.961709250890948,-1.213151035495737
2023-10-31,168.94976806640625,169.07837213199355,166.1103491096919,167.54490564738762,44846000,41.61372614788394,172.96451263427736,174.8349575805664,-1.941688184699018,-1.3588584653363933
2023-11-01,172.11566162109375,172.37288485640974,168.3066925856151,169.1773175299865,56934900,49.545822570141546,172.97984771728517,174.77045288085938,-1.6513247503034734,-1.4173517223298093
2023-11-02,175.67730712890625,175.88506030695757,173.58979679508,173.64915484595178,77334800,56.676627388658964,173.1114303588867,174.7002099609375,-1.1208936458056655,-1.3580601070249805
2023-11-03,174.76707458496094,174.9352758328065,171.50226149314057,172.38277434389337,79829200,54.55456161868131,173.06987686157228,174.70555175781246,-0.7651511469747447,-1.2394783150149336
2023-11-06,177.319580078125,177.51744525540883,174.3317811800047,174.49996733550321,63841300,59.171148510707965,173.0817481994629,174.71781921386716,-0.27409717097759767,-1.0464020862074663
